index,Period,N
1931,0.0,0
1933,0.35720973036714243,907
1939,0.5364141935539425,554
1941,0.654078031356081,572
1942,0.0,0
1946,0.3337234248700965,1066
1948,0.7521838838894037,1042
1951,0.6586067490755426,38
1953,0.3237568722261682,1034
1955,0.506147947542316,1077
1958,0.6722027129719799,1182
1962,0.5943916666984702,2494
1963,0.46627915016885624,1159
1964,0.6032943986571548,2489
1966,0.6452559638591764,1219
1968,0.4471943818046599,1218
1971,0.5738066739123759,2503
1973,0.5638255551589592,1179
1977,0.6916073254424708,1215
1980,0.4553884467518507,1179
1983,0.6203557269543077,59
1985,0.8016021771436562,205
1986,0.5334259941619209,1241
1988,0.6789111095975233,1228
1989,0.4116952957261181,1183
1991,0.6056703335174656,1239
1992,0.29381892298501766,2775
1997,0.6176712882117703,2851
1999,0.7069210152426338,915
2000,0.3563787724663933,902
2005,0.29401571083389694,920
2016,1.0000729971578275,53
2017,0.5751522840807514,3017
2024,0.4722544503606239,5658
2025,0.6895833803998366,2962
2026,0.5755878784121419,5663
2029,0.5745573511268085,59
2034,0.0,0
2035,0.5081208792376924,3065
2040,0.33560557901635885,3054
2043,0.3265178857986416,3032
2044,0.5779464516837268,3038
2046,0.0,0
2048,0.3821000283740026,18
2050,0.2835685200042481,899
2052,0.8168473721428258,914
2054,0.5855515629915408,218
2055,0.3259042829343144,920
2068,0.5473865879923856,2696
2070,0.5857738026765286,825
2078,0.6217196022421082,1063
2085,0.5797534808760125,1041
2087,0.6108932749142022,567
2088,0.5378962139465282,570
2097,0.36680656211212265,505
2098,0.5923212678033789,1066
2101,0.6497762042554677,1063
2102,0.5796455963464943,1033
2104,0.6323598313165724,38
2105,0.649796646144735,657
2108,0.2765661832132236,1061
2110,0.646449896682924,1040
2111,0.3544167253143192,1322
2112,0.6144007750419145,1323
2116,0.44165364217690284,1275
2117,0.6075037997074606,2324
2118,0.4641152543147334,1327
2125,0.657315695705694,1327
2127,0.11948886025916618,51
2128,0.5275484002596889,1340
2129,0.688301741096748,1339
2133,0.4876260173708306,1177
2134,0.39760572653972975,704
2138,0.33618007961042473,1231
2139,0.3102292580929714,1226
2147,0.5720622568210417,1230
2151,0.49926766284659596,52
2153,0.5621928672598402,1245
2156,0.5324203637350396,1173
2157,0.3316814868053455,1174
2159,0.3077908240558794,1304
2164,0.5556085350337393,1534
2166,0.6054317878267629,1665
2171,0.6616732651963039,925
2178,0.14391004233330323,50
2181,0.3153438645835084,2768
2184,0.6428684865682921,2700
2185,0.4756843936270382,2769
2191,0.6063297813463084,2722
2192,0.6479948517837936,2717
2194,0.25944825661452875,3065
2195,0.4865288973275969,3044
2198,0.3337473549442881,3093
2199,0.6083792213673257,3105
2202,0.7699365726467576,3152
2203,0.6431437483026013,2970
2207,0.27606177423452494,3169
2213,0.5673155350129017,3040
2218,0.7525848868781295,48
2219,0.5994102274141317,3035
2220,0.32278612027010684,901
2221,0.4009392376399161,18
2223,0.1593761622555587,15
2225,0.46294584128892147,254
2229,0.6126133089907881,5757
2230,0.28132244749160795,5793
2231,0.6149514507945895,2760
2233,0.5627380677445565,2895
2234,0.583868652775607,2809
2239,0.5053484258357284,49
2241,0.5703718467759165,2652
2249,0.574655258217262,1059
2250,0.6145087858622389,1769
2256,0.5260650480761115,1040
2258,4.858934008968589,5
2260,0.6074778588058815,1029
2268,0.65792074521765,75
2270,0.3209761224163153,1173
2277,0.5921507838801023,809
2280,0.5203336102725775,1174
2281,0.6098267332809582,1341
2283,0.8242815532056121,1261
2285,0.5896375019781608,1338
2286,0.7671036586252689,93
2287,0.4819465931687167,93
2289,0.5815259676915885,615
2293,0.5491038100445055,1567
2295,0.5877328360831581,1556
2297,0.5695070508085952,873
2299,0.34400947572618246,849
2302,0.631500672975994,1653
2304,0.5285523257590764,685
2311,1.1467974262850094,875
2312,0.3584915199838347,1612
2320,0.3475500287297349,744
2323,0.6762185610729956,843
2329,0.5048099526012512,684
2332,0.47363555928314516,802
2336,0.6150996630897734,1103
2337,0.6263077322575212,1032
2338,0.33742776240241945,1787
2339,0.6538280804408089,1037
2341,0.5365800713154171,1035
2342,0.6141668643391676,970
2348,0.5859999212355688,1024
2350,0.6206710140586984,2115
2353,0.4818626376710375,682
2356,0.5448666194963909,307
2357,0.28381214124224863,901
2361,0.5377735520650194,1613
2364,0.48831769154033455,1097
2367,0.34610049906285373,1181
2372,0.5811397471691047,1352
2373,0.697763844151466,1350
2378,0.33676560811663037,730
2382,0.5508810698465256,903
2383,0.6254119293315862,842
2385,0.6026467630141865,1641
2387,0.4889934394445886,25
2388,0.5448946555351047,2838
2389,0.4462749932042779,2758
2390,0.5475873701811556,2809
2392,0.6557133634955844,1393
2395,0.5737695706674051,672
2398,0.5381093661192671,758
2401,0.5390967412680496,715
2402,0.5565882730722115,771
2403,0.561359284432042,57
2414,0.5136802810141263,815
2416,0.6520830497357452,866
2421,0.6142854961917628,1804
2424,0.5414789087685637,873
2425,0.5188299538834269,876
2428,0.4991712922058778,1054
2432,0.12554481741577747,48
2436,0.55604595550067,150
2437,0.5865621620194266,1596
2438,0.6927807105723102,776
2442,0.5728120434154288,770
2443,0.5340248797669152,58
2448,0.6069510336556863,75
2450,0.505898482125781,77
2463,0.6517263206227039,1342
2464,0.5901605117686188,1327
2470,0.6203445136026103,771
2477,0.56946286760718,642
2480,0.2466265356786258,28
2481,0.7504924291450836,690
2483,0.356799468566847,1051
2484,0.5037740360387076,1030
2485,0.28725255464703464,1044
2486,0.6786840370168765,38
2489,0.7805835928246259,1108
2494,2.376040847263821,38
2501,0.6165492421073466,1319
2502,0.8412411395778019,2042
2504,0.31607937181416895,1291
2509,0.5815557511902169,1307
2510,0.46659486146548484,1326
2512,0.7044384748407523,1339
2523,0.46649409986272267,2124
2525,0.567449558581534,2277
2529,0.7432923488168616,2124
2530,0.7381711034006079,2158
2534,0.6127989169153083,2866
2535,0.3066814254467286,2216
2537,0.5086983509158701,3398
2539,0.5554755583261505,2214
2541,0.44586262816383876,2778
2542,0.42378190238759234,885
2547,0.3360262402689624,2792
2551,0.39290536925308406,1338
2553,0.36955245694513017,2691
2554,0.628598375878652,2801
2556,0.3166796372354658,2800
2559,0.7578611808877871,3036
2561,0.5371410108229464,2957
2563,0.5781817461502705,2886
2565,0.5665264840159075,2951
2567,0.5170963902545969,1777
2570,0.26067602478416774,2951
2575,0.51252393399512,3075
2581,0.6997719982402951,2755
2584,0.9094550290010239,3132
2588,0.5129740716618647,3063
2589,0.4594108178108803,3127
2591,0.2790268163713179,889
2594,0.6204990950167651,859
2596,0.2979466629735656,18
2598,0.6005608187718898,871
2603,0.3514850859238356,2828
2604,0.28557794007364673,2720
2605,0.3565463277503292,2667
2607,0.48920437746368234,876
2619,0.6181313660327449,617
2622,0.469448188992993,642
2625,0.5945726418731919,583
2629,0.5960996703026828,1054
2630,0.5382565730495641,1260
2635,0.7090127399567545,2284
2636,0.31246480156487716,1311
2641,0.7022679583662119,1346
2642,0.5164973656487495,1308
2644,0.41755752309032806,1346
2645,0.5361443867007085,1258
2649,0.5036367774933304,1338
2650,0.6193990376525158,106
2651,0.5001058889513258,1376
2663,0.5760189265879737,2191
2665,0.5664520718593722,2210
2666,0.50887725860937,358
2674,0.6491202811447202,5328
2683,0.5587979642419337,2778
2684,0.6077888689798692,2791
2686,0.5997920559353015,5391
2687,0.3224491529941503,5461
2690,0.2951832881374659,5456
2692,0.5631082186436073,8107
2693,0.3240596849999133,2600
2696,0.8051304964028776,2648
2697,0.0,0
2703,0.2779926982734217,2970
2707,0.4653453992917877,5956
2708,0.5999796861739859,62
2711,0.5083167404047828,3050
2712,0.3582074259909776,3060
2714,0.4888997840394032,3042
2718,0.6245461982328719,3047
2719,0.30439620469628687,910
2723,0.535214063199795,3073
2724,0.6201748780900568,3073
2725,0.4817685346307525,2372
2731,0.5478911353736124,3093
2732,0.5932741364634039,2680
2733,0.46761766121244075,3079
2735,0.42940960921309557,871
2741,0.0,0
2743,0.8141088804721879,2486
2744,0.0,0
2745,0.6483581171818072,2759
2751,0.5650082534521825,2671
2754,0.5803102816468465,872
2757,0.5894248354410402,2082
2758,0.5318435150678699,1045
2759,0.41517767156851826,878
2760,0.5893498956579315,876
2761,0.3473019277339029,872
2764,0.32015654629998297,18
2767,0.6427858733019227,2281
2768,0.6829849437602782,1240
2770,0.6752514483182198,2272
2771,0.3253413230629974,1247
2775,0.3689787966359349,1272
2781,0.38073577844187084,41
2784,0.6206582866536052,1230
2786,0.3821827492382883,1268
2793,0.47348644928034167,41
2798,0.3329761558853394,2660
2801,0.33272591716501104,59
2803,0.5360742804993038,222
2804,0.33598504614665475,811
2805,0.6312366039379913,2668
2806,0.5934742516114688,1380
2807,0.5651221421098777,1393
2810,0.5502424739011389,2192
2811,0.6514337111289249,1381
2817,0.6023036998807639,2197
2820,0.6274156940817075,2186
2821,0.5389142790288627,2199
2825,0.6541628263273944,2305
2826,0.6873230882190785,67
2828,0.6358253482224863,2227
2829,0.5243385490221355,1238
2830,0.5870186284431039,2291
2831,0.5700456312257902,2140
2833,0.539474538028575,4269
2836,0.5174421831446053,2728
2837,0.3106657117648658,70
2839,0.6758577446569992,2850
2843,0.3046918634637017,2678
2844,0.6361081723903202,2856
2846,0.5181594780282237,2748
2847,0.6993262568007483,2755
2848,0.8049917824438989,2680
2852,0.5384004324892692,2731
2853,0.6216776174367162,2734
2854,0.7054502779224701,2737
2855,0.5610945643219561,8502
2856,0.5962722936744557,62
2857,0.45685531821848496,2731
2859,0.6631278284405349,50
2865,0.5719663296551716,2853
2866,0.5324365516807286,1255
2867,0.5439995293997604,5970
2868,0.4976505188415066,3001
2870,0.47590482776971565,8924
2871,0.595374273585808,5952
2873,0.6330299847925501,6400
2876,0.2967157673880852,1126
2877,0.531409692672942,6455
2878,0.5898012023415079,6484
2879,0.3234887637122046,6470
2881,0.6343620914706596,6464
2900,0.2771787062836467,1234
2908,0.6115199092366591,1246
2913,0.538008664210254,1237
2916,0.5452283609790255,1236
2917,0.5852109774243045,1256
2923,0.628688640923004,1363
2926,0.5915102424737713,90
2927,0.595326791081382,1379
2931,0.6176230484018763,114
2933,0.29601806499944544,1385
2934,0.6593106349235035,597
2935,0.4994068448252846,49
2936,0.5340844293756247,1359
2939,0.35584056974773864,3458
2944,0.4782692649760738,1384
2945,0.3722645170195389,1334
2952,0.7041967563769257,2231
2953,0.6130107944176584,2243
2955,0.5384485065541179,2205
2957,0.5623953934643271,2235
2960,0.674681175284144,2658
2962,0.4980632547478905,2743
2963,0.49592331979843657,2666
2964,0.7479216340546399,2598
2976,0.5173465380863977,3073
2977,0.6114064647149362,2983
2978,0.4099896618942008,3065
2984,0.28815941171860604,72
2987,0.0,0
2989,0.4940225912490465,72
2993,0.6956885398352172,3415
2994,0.730379042406505,70
2995,0.5642201706527992,3246
2996,0.4994697227683145,70
3002,0.4935067192194972,1791
3005,0.9781694136180464,1250
3008,0.5329878405908686,1371
3009,0.29491573342800764,1373
3010,0.5189550568935818,102
3011,0.6357888426029862,3716
3019,0.5299652538066744,1335
3022,0.6391807600971234,1314
3026,0.6097375332267636,1378
3027,0.5494395333509712,1377
3029,0.6013797127642447,2453
3033,0.6574921965736782,4629
3034,0.5696769384010469,4623
3037,0.6568452177824617,4666
3038,0.6498028749782694,2520
3039,1.3349803036994858,71
3040,0.5186483523045745,4579
3041,0.8212102866793232,1024
3045,0.5566495973664525,888
3047,0.5771052983858539,1900
3049,0.5281099435987249,2738
3055,1.0135394207274135,2741
3057,0.6223179942423553,2742
3058,0.5425128027678664,2680
3060,0.6959242537124586,2735
3062,0.5346024179603753,2754
3064,0.28905310818346536,2937
3068,0.9950019506948773,73
3072,0.3162940116383474,3016
3073,0.6793096656191473,142
3074,0.7045649048518019,2981
3077,0.6688310458982575,71
3078,0.6458822850174701,3082
3080,0.6188589428580914,3323
3084,0.6432199408500234,3492
3086,0.0,0
3088,0.5820659940734281,2795
3094,0.667756439577743,3488
3096,0.30370213975281346,6039
3098,0.45460599754466974,5830
3102,0.44940556344530697,1138
3104,0.5834429858895508,1180
3105,0.5453105700405562,1175
3107,0.4538141749508288,1136
3109,0.4732316649196097,2477
3114,0.4507707736389664,238
3115,0.2842412684358602,1338
3117,0.5653614630206596,1373
3118,0.6181421512626637,116
3119,0.5023864904980777,1386
3120,0.4832153004472708,1385
3121,0.575776612119158,1352
3122,0.3083747398241183,1370
3124,0.5119644069904398,1431
3128,0.6273381198939344,1379
3129,0.6029317104745302,2561
3132,0.5560432003391534,2515
3138,0.80226123934412,2480
3139,0.5729172698096424,2483
3141,0.4706812081140286,2486
3143,0.5221501324144516,1034
3144,0.13533927026113987,52
3146,0.9958058550269041,2452
3147,0.5895429483960497,2516
3149,0.5695304291373363,2521
3150,0.549366535623,2668
3153,0.5784588497540769,5511
3155,0.4918274750256465,2690
3158,0.5877680099324232,5554
3159,0.47626878513028326,1990
3160,0.3108712655395416,5579
3161,0.6374583001874908,5541
3165,0.5691626612692146,5556
3166,0.5158713486081621,2750
3168,0.5884708825880367,5575
3169,0.5604291436449199,5541
3171,0.5137856803307972,8407
3172,0.6086681199101666,2888
3173,0.6271604485326195,4313
3175,0.0,0
3176,0.5111891733781692,2730
3177,0.5054147202897388,3998
3185,0.5684086587207358,1738
3187,0.6923469133756075,3030
3188,0.5776590827325889,3027
3189,0.4956204829444403,3018
3190,0.5215083157733027,3024
3195,0.5722836723402959,3501
3197,0.4981035609534749,3335
3199,0.50228671378967,3510
3204,0.30630152935772187,3245
3210,0.3733449923413773,3210
3212,0.361732424785779,1752
3261,0.5599496430476086,1337
3267,1.6305159702889707,52
3270,0.5805696919516654,2441
3273,0.38300539136047795,2470
3279,0.5964285060152524,2466
3280,0.4891078976526304,2544
3281,0.6777980088123287,2484
3282,0.6225320618525785,2554
3284,0.48411635436578765,2613
3289,0.6054309002116558,76
3290,0.6324325819036972,2525
3291,0.5520360586584755,5280
3295,0.33860403044118303,43
3297,0.6784959194677457,76
3300,0.2841055384755632,2062
3303,0.6388613524648986,2891
3305,0.5449852991106585,2893
3307,0.2985332444135645,2883
3308,0.5984609929913287,2889
3310,0.6073096058614972,6328
3312,0.4539719868142568,3408
3315,0.6760027232340059,6405
3317,0.5278340881396211,3490
3318,0.638373661127638,6113
3320,0.621043601669827,3501
3321,0.6291666120640272,4746
3322,0.5846944466238447,6305
3326,0.6689337437569395,3281
3328,0.5637772057251543,3181
3330,0.5789951426489286,5773
3331,0.4801340493465814,4629
3337,0.7123857151133994,1282
3339,0.34258975553723514,5102
3341,0.47289629059028826,2456
3344,1.0492116089917052,66
3345,0.5433694826002258,2492
3346,0.5367839424739356,5054
3347,0.5281594682493358,92
3348,0.4684632953104234,5139
3349,0.5973434783150616,1956
3351,0.5314507758410454,91
3354,0.5666607651307213,92
3356,0.5142944860152355,5113
3358,0.6206681485611885,2892
3359,0.5157082262389882,88
3360,0.33647685911030234,2545
3363,0.4994685494631391,92
3364,0.5079622526220359,92
3368,0.5768612347842196,2759
3376,0.49430527715822165,3570
3378,0.5281328649704249,3575
3381,0.6432221749681164,1939
3383,0.5708850160002455,3414
3384,0.7281585249151296,3480
3385,0.5123889199273982,81
3387,0.6208783810648135,6485
3390,0.5271546856029591,3192
3393,0.6888623953067927,3330
3396,0.627646812182739,3265
3398,0.29692917702253435,3201
3400,0.30620106145141346,3166
3402,0.6554080711201579,3186
3405,0.5138770860025853,2586
3407,0.46954461738475134,2657
3408,0.36126845452788303,2584
3409,0.6207638807645115,1567
3414,0.6011071139806397,2567
3415,0.6269104109423731,2884
3421,0.27185916191829407,2120
3422,0.5761503111193286,2912
3423,0.4618793846913835,2897
3426,0.3898699186490159,2895
3427,0.46178813799234586,2914
3439,0.310282181742641,3266
3440,0.6362883727635189,3264
3444,0.33241675040504265,2582
3445,0.3904157334337041,2642
3452,0.5793274465751742,2858
3459,0.3716607502335297,5384
3478,0.31338513929104556,3203
3484,0.7282654060530119,1386
3486,0.4718470484757754,235
3487,0.5575885208302235,2612
3488,0.3357644113151228,2617
3493,0.44574327852975015,75
3494,0.30362464618688817,2738
3501,0.5366366758692077,2749
3503,0.6380088820043374,115
3507,0.48586109641471503,2528
3508,0.5658528336755652,77
3509,0.5641182360409915,2640
3516,0.6749883091717592,2580
3520,0.6120045953387764,3196
3521,0.4506977766345443,2855
3523,0.0,0
3533,0.46008203185482777,2556
3537,0.3965746643927327,2611
3540,0.6736471691274664,5079
3542,0.4880559914476275,2627
3543,0.32601921094608866,5817
3544,0.46515992803549705,2628
3550,0.568749422073373,5611
3554,0.7071772637662477,1250
3566,0.5696673288645318,64
3567,0.7615729026241699,2522
3573,0.5312664684517884,1632
3574,0.5565701565251135,1620
3576,0.6122216910678538,1624
3578,0.5915217971074256,1382
3584,0.5475612886151289,818
3585,0.5554848591502956,755
3586,0.5591436331092668,210
3588,0.5423612357856121,769
3589,0.3210388958624135,770
3594,0.6052905011191503,718
3601,0.5550622617011761,870
3603,0.6244148142909801,808
3604,0.524379093529229,807
3605,0.8120413552717594,866
3607,0.5478157197800575,847
3608,0.4647789650492697,877
3609,0.5607057555301405,1062
3612,0.4909629256331192,1053
3613,0.34407391247899194,982
3615,0.5010697615056016,1183
3618,0.6553859364304037,2075
3621,0.6052687250397996,772
3622,0.6754492617381528,803
3627,0.5477171769698392,1179
3633,0.7228239551044328,156
3634,0.5525343127250171,374
3635,0.6170085550335792,1242
3639,0.6574966224454636,584
3641,0.6448116557989835,1623
3649,0.27861461284678074,717
3655,0.5908846035231132,1315
3657,0.5613880072618809,1458
3660,0.5346103276609175,813
3663,0.6328622511804868,712
3664,0.0997200153991523,53
3665,0.4628740647250787,822
3670,0.5016713636192269,764
3672,0.31127614643519513,778
3680,0.6868757471255845,783
3682,0.27578513528236215,1538
3686,0.6148125536745528,798
3689,0.5314695425474247,858
3690,0.6325987169875378,856
3691,0.445678151080003,76
3692,0.0,0
3694,0.5566876270355866,754
3696,0.5573201162762857,1049
3697,0.5748933915203498,1039
3698,0.6061400220351641,2331
3700,0.6504963891197315,746
3702,0.5661621664792582,752
3703,0.26357247475276235,762
3705,0.5598514890335757,694
3710,0.6648509851042124,78
3711,0.582676425277677,80
3714,0.6336534616926568,2319
3716,0.3047886509127154,1468
3719,0.5335700093083199,1321
3722,0.7160324390637607,1537
3725,1.5826513608590884,55
3727,0.5278544212166716,750
3730,0.6006135651052568,1613
3735,0.39671759249962824,1398
3738,0.592093504700594,773
3741,0.2847622733578256,1129
3746,0.5667027867962007,44
3749,0.6224577978648654,694
3751,0.35282278617815266,69
3752,0.5181986892987501,738
3753,0.6112894979787701,586
3754,0.5027083314413914,733
3756,0.5618841294057115,132
3758,0.5361059958374031,347
3760,0.5822811784181676,261
3762,0.4723437407651538,1033
3763,0.48050560312588714,946
3764,0.554995663320325,1018
3765,0.5111149055444292,1019
3766,0.5844544394704633,978
3770,0.6846229283798191,1019
3772,0.5405962957084403,1044
3777,0.6263200103714185,602
3778,0.6291146531253168,1291
3780,0.6199861214349894,546
3781,0.298380174624021,514
3782,0.571629068239698,544
3783,0.412446132867133,16
3786,0.5307695840859243,1420
3788,0.5545365372476339,82
3790,0.6157369872615018,85
3794,0.61436251182193,1405
3795,0.511542643461937,563
3796,0.6920928723949622,1504
3800,0.592143686861291,638
3801,0.30985385385446984,546
3806,0.6091760839682163,1609
3807,0.6111383614051195,3135
3808,0.5886094600284053,1301
3810,0.4698584319905278,1771
3818,0.3437092367735381,553
3819,0.5036622499391711,554
3821,0.2848052063504196,548
3822,0.658185408471639,717
3825,0.35746564715702656,64
3830,0.5736222300693907,731
3831,0.0,0
3832,0.6040629018219608,777
3837,0.7458771130259142,170
3838,0.30960780094723706,1016
3841,0.5761759524354412,970
3848,0.5751422136216212,1259
3849,0.6182424912082437,555
3850,0.0,0
3851,0.29978395374264094,16
3853,0.4794881634399736,587
3857,0.5219500451909337,536
3859,0.6099593529007105,1328
3860,0.6061264871813196,750
3862,0.582026006571331,1207
3865,0.5400627060613975,1339
3871,0.567916257457788,673
3875,0.5609741780597483,544
3881,0.45570651618277713,719
3886,0.29078129208160736,583
3887,0.3390601992088524,599
3888,0.6525109751973343,582
3890,0.7741218357680948,599
3891,0.28399773766368447,1109
3893,0.5099768131997481,546
3894,0.624475009653739,547
3897,0.32531216154120873,16
3898,0.5741167842084158,722
3899,0.4259627037215172,708
3901,0.6124973015115105,724
3903,0.33404356107185473,72
3910,0.5941445463344497,673
3913,1.0000373688370316,747
3915,0.40963587920230404,1699
3918,0.6129914592833873,1035
3921,0.4984787625418065,1021
3922,0.6420596116069897,991
3923,0.6612473380656617,928
3927,0.6063512745884274,597
3928,0.5834873215170817,578
3931,0.5454974146699128,548
3935,0.5661192777963573,1266
3936,0.5738306008197476,1267
3940,0.4875588149717004,538
3942,0.32781206642267746,1504
3943,0.49982593909811,81
3944,0.3671549409967883,1328
3951,0.5227014962500476,90
3952,0.6244907376395253,1514
3953,0.5989529714193846,1577
3954,0.5775266491831724,1484
3955,0.313273155073657,1364
3956,0.6696381006427066,2633
3957,0.5614284217164882,2639
3958,0.6570403643121375,2563
3959,0.46049460150282995,1180
3962,0.5745424105890725,694
3964,0.5777599275618928,592
3967,0.36181503196062825,547
3974,0.48772972704662576,534
3976,0.4567136024063855,708
3980,0.5642255429394797,753
3983,0.5831680544359735,321
3984,0.3021071162172245,999
3990,0.4690612490243969,930
3991,0.5820802871246921,1002
3993,0.7405574826827214,75
3995,0.40541059188336454,1007
4000,0.5403627247319953,1195
4005,0.5445562066002152,517
4006,0.5674457794157949,510
4007,0.27672508597358997,535
4008,0.6390159352451436,2436
4009,0.5425733266036364,2401
4010,0.7102691687421456,2432
4016,0.48042866425127073,1459
4017,0.35770871821899713,2002
4019,0.8696514573589147,2718
4021,0.36418179392849437,1664
4025,0.5369531422998014,636
4031,0.5291684090095709,1702
4032,0.6249619924270361,2863
4038,0.40272437691891333,612
4039,0.46016691580271996,77
4040,0.339601991235919,622
4041,0.3901181168697705,706
4044,0.5575388947522578,180
4047,0.3410344426556841,15
4048,0.5548605709963585,48
4049,0.5433598357362196,645
4050,0.3224663667019564,647
4053,0.6471606066627283,518
4054,0.3388941140397279,730
4056,0.19289839496930894,104
4057,0.47317361899890026,609
4058,0.6548656026928907,725
4061,0.6144928729617993,729
4065,0.2839100295686672,57
4067,0.5866498073983224,783
4069,0.6019100863966457,678
4070,1.000162455750074,47
4077,0.5318749702837597,784
4078,0.45167913312610675,760
4081,1.2947811471420485,74
4082,0.5805324250190306,74
4083,0.5047999937748673,927
4085,0.6235030043793677,923
4086,0.5693876028210388,246
4088,0.6818339875792333,227
4090,0.6152850065465371,249
4091,0.27719208334695766,1866
4092,0.626561137165318,907
4094,0.16153638394802097,31
4100,0.0,0
4102,0.589153501847932,1259
4103,0.4208909876606272,81
4104,0.8850539309848996,89
4107,0.8043659122784313,1267
4110,0.6060362961494723,1173
4117,0.6167992177122994,1392
4119,0.46217020592394203,2721
4121,0.3708062888561591,1400
4122,0.5250224142877273,1398
4123,0.5084293259002817,1362
4128,0.5791649132820058,631
4131,0.5450341530089805,510
4134,0.6277734331637281,1596
4135,0.45383625675379313,2961
4136,0.48281628983854563,2963
4137,0.5065232640765601,1570
4138,0.5417374937738751,69
4139,0.0,0
4141,0.5485207044671778,69
4142,0.457576571116296,1183
4182,0.5910731384415137,183
4184,0.35483432162022854,626
4186,0.33942479058502006,15
4189,0.3586864786384028,1127
4191,0.6358080742636757,504
4193,0.4036247129138598,25
4198,0.5143601320223963,777
4208,0.6455836628128356,356
4210,0.6028443557229218,798
4211,0.5146132978121283,321
4213,0.46910470691953704,799
4219,0.3644522788470937,912
4225,0.6944280880485783,151
4230,0.44205757799056694,946
4232,0.6492892048041771,1331
4247,0.6278662519441176,1239
4252,0.6780862737397635,1399
4261,0.5193593317367946,1365
4264,0.6331934463418786,1375
4265,0.6009961319240819,1372
4268,0.36885426116024106,38
4273,0.6513905723576082,2782
4274,0.5016133588217859,2861
4281,0.46271770630603787,1328
4283,0.5179446353321626,711
4294,0.5882599203102747,614
4298,0.3098815787955107,206
4300,0.44997678066853225,15
4301,0.5009549017415209,14
4303,0.0,0
4307,0.30528164496517757,513
4308,0.5897968957810864,693
4313,0.5629904315814914,725
4314,0.7277681074072625,704
4321,0.6791620978842736,681
4324,0.5013086048705767,770
4325,0.5429006618053739,685
4328,0.5714104732069001,355
4332,0.5629335565459116,915
4334,0.37846108944986845,758
4337,0.5440940315100907,881
4341,0.5884775110132152,48
4342,0.11731556091783832,52
4343,0.517453131227895,565
4344,0.5424081034301571,629
4351,0.6388342871724615,1243
4352,0.35049268062315625,1249
4353,0.6144215784549502,1247
4357,0.5626282180150669,173
4359,0.5887318808974563,1399
4376,0.5783234234458834,90
4378,0.506358780495752,1371
4379,0.32999182280436956,655
4380,0.357772737697516,38
4381,0.6511368348694595,619
4382,0.34689320119036615,1377
4386,0.5776756420673969,70
4387,0.4862176903463202,1462
4391,0.569406247409762,1289
4396,0.6160822367609511,691
4400,0.0,0
4403,0.5269048527835286,693
4404,0.5821468541920587,1157
4407,0.47026229418617077,95
4410,0.0,0
4415,0.3819136042635109,880
4416,0.6317125944517846,433
4417,0.5685817787872334,440
4418,0.5963225271622712,900
4419,0.6252883254467743,699
4420,0.5086313861783083,855
4421,0.35226660608579113,440
4422,0.0,0
4423,0.5875697339718358,439
4424,0.6335581386010816,414
4426,0.6261558142017807,436
4427,0.7519878604088561,441
4428,0.2912134663741559,733
4430,0.6004759981647854,768
4431,0.6515829789330272,777
